Timestamp,Symbol,Open,High,Low,Close,Volume
2026-03-09 14:15:00,TSLA,383.25,383.87000,382.91000,383.16000,301321
2026-03-09 14:16:00,TSLA,383.17001,384.14999,383,383.88000,203036
2026-03-09 14:17:00,TSLA,383.92999,383.95001,383.39999,383.92999,168405
2026-03-09 14:18:00,TSLA,383.89999,384.20001,383.39999,384.089996,186208
2026-03-09 14:19:00,TSLA,384.14951,384.39001,383.81500,383.97000,166210
2026-03-09 14:20:00,TSLA,383.92999,384.20001,383.51999,383.84000,170289
2026-03-09 14:21:00,TSLA,383.84000,383.85999,382.63000,382.66000,228335
2026-03-09 14:22:00,TSLA,382.67001,384.89001,382.42050,384.86990,298873
2026-03-09 14:23:00,TSLA,384.82999,385.075012,384.44000,384.61081,277370
2026-03-09 14:24:00,TSLA,384.60999,384.89999,384.040009,384.79999,186829
2026-03-09 14:25:00,TSLA,384.81000,385.16000,384.48001,384.56949,202920
2026-03-09 14:26:00,TSLA,384.57999,384.76999,383.62000,383.64499,205674
2026-03-09 14:27:00,TSLA,383.65500,383.80991,382.67999,383.25500,219648
2026-03-09 14:28:00,TSLA,383.26990,383.56000,383.12000,383.45010,107617
2026-03-09 14:29:00,TSLA,383.46011,383.56000,383.14029,383.48001,149723
2026-03-09 14:30:00,TSLA,383.44000,384.20001,383.44000,383.79211,181459
2026-03-09 14:31:00,TSLA,383.82999,384.47000,383.78000,384.070007,177532
2026-03-09 14:32:00,TSLA,384.11499,384.25500,383.73001,384.059998,144875
2026-03-09 14:33:00,TSLA,383.98999,384.41000,383.79999,383.92001,162338
2026-03-09 14:34:00,TSLA,383.88000,384.32001,383.82501,384.16000,141963
2026-03-09 14:35:00,TSLA,384.17001,384.54001,383.82999,384.46011,165613
2026-03-09 14:36:00,TSLA,384.44949,385.089996,383.89001,384.97501,257111
2026-03-09 14:37:00,TSLA,384.97501,385.029999,384.51001,384.88000,157696
2026-03-09 14:38:00,TSLA,384.92001,385.76340,384.83011,385.60501,243660
2026-03-09 14:39:00,TSLA,385.62000,385.69000,385.26001,385.29401,192025
2026-03-09 14:40:00,TSLA,385.26001,385.29999,384.37000,384.88000,190166
2026-03-09 14:41:00,TSLA,384.87000,385.34000,384.79999,385.20050,130549
2026-03-09 14:42:00,TSLA,385.17001,385.31000,384.60999,385.26999,141580
2026-03-09 14:43:00,TSLA,385.25,385.44000,385,385.16010,142774
2026-03-09 14:44:00,TSLA,385.18051,385.63000,384.91000,385.57001,188681
2026-03-09 14:45:00,TSLA,385.59500,385.84000,385.37000,385.82999,200104
2026-03-09 14:46:00,TSLA,385.82001,385.98001,385.51001,385.95471,199617
2026-03-09 14:47:00,TSLA,385.95001,385.98801,385.39999,385.60501,180673
2026-03-09 14:48:00,TSLA,385.57001,385.78000,385.29999,385.67999,147584
2026-03-09 14:49:00,TSLA,385.71060,385.89999,385.54999,385.81989,131927
2026-03-09 14:50:00,TSLA,385.79999,385.85001,385.38000,385.62930,178561
2026-03-09 14:51:00,TSLA,385.63000,386.25,385.48001,386.19000,223890
2026-03-09 14:52:00,TSLA,386.20001,386.31000,385.76999,386.20560,376524
2026-03-09 14:53:00,TSLA,386.18011,386.25830,385.39001,385.57999,181221
2026-03-09 14:54:00,TSLA,385.55011,386.070007,385.38000,386.059998,165491
2026-03-09 14:55:00,TSLA,385.98001,386.33990,385.78329,386.32800,153392
2026-03-09 14:56:00,TSLA,386.30011,386.35999,385.10999,385.54001,228886
2026-03-09 14:57:00,TSLA,385.52499,386.22000,385.28000,386.17001,161410
2026-03-09 14:58:00,TSLA,386.17001,386.20999,385.79001,385.97000,126878
2026-03-09 14:59:00,TSLA,385.95001,386.17001,385.42001,385.70999,158342
2026-03-09 15:00:00,TSLA,385.69000,386.26001,385.69000,386.17001,191796
2026-03-09 15:01:00,TSLA,386.20001,386.70999,385.91000,386.64999,182239
2026-03-09 15:02:00,TSLA,386.63000,386.78000,386.22000,386.71689,152623
2026-03-09 15:03:00,TSLA,386.69501,387.11099,386.45001,387.079895,186900
2026-03-09 15:04:00,TSLA,387.029999,387.070007,386.37000,386.56000,198191
2026-03-09 15:05:00,TSLA,386.54001,387.32001,386.39999,387.31000,179095
2026-03-09 15:06:00,TSLA,387.26999,387.30399,387,387.25500,142912
2026-03-09 15:07:00,TSLA,387.23010,387.25500,386.92001,386.93500,103975
2026-03-09 15:08:00,TSLA,386.92001,387.089996,386.78000,386.94440,97107
2026-03-09 15:09:00,TSLA,386.92001,387,386.45010,386.59000,126763
2026-03-09 15:10:00,TSLA,386.58530,387.12000,386.24200,386.95999,182750
2026-03-09 15:11:00,TSLA,386.98001,387,386.42001,386.89990,112796
2026-03-09 15:12:00,TSLA,386.88501,387.29999,386.57001,386.97501,141427
2026-03-09 15:13:00,TSLA,386.93011,387.37000,386.93011,387.14999,104990
2026-03-09 15:14:00,TSLA,387.14001,387.14001,386.80679,386.98999,93098
2026-03-09 15:15:00,TSLA,387.024994,387.56000,387.024994,387.54999,140074
2026-03-09 15:16:00,TSLA,387.53000,387.72000,387.10501,387.48499,181832
2026-03-09 15:17:00,TSLA,387.47501,387.64001,387.31000,387.32999,111279
2026-03-09 15:18:00,TSLA,387.35001,387.46500,386.89999,386.97000,123169
2026-03-09 15:19:00,TSLA,386.97000,387.12000,386.70099,386.99500,133240
2026-03-09 15:20:00,TSLA,386.95999,387.28989,386.52191,387.17020,158982
2026-03-09 15:21:00,TSLA,387.17999,387.28000,386.79999,387.23999,104701
2026-03-09 15:22:00,TSLA,387.24170,387.42999,387.16000,387.34000,98369
2026-03-09 15:23:00,TSLA,387.34949,387.60001,387.23999,387.58499,114059
2026-03-09 15:24:00,TSLA,387.59171,387.98999,387.37540,387.68011,166589
2026-03-09 15:25:00,TSLA,387.69501,387.95999,387.39001,387.87000,131911
2026-03-09 15:26:00,TSLA,387.87000,388.31989,387.80801,388.22009,161536
2026-03-09 15:27:00,TSLA,388.23001,388.48001,388.12000,388.36990,120257
2026-03-09 15:28:00,TSLA,388.32999,388.59000,388,388.024994,152971
2026-03-09 15:29:00,TSLA,388.010010,388.32999,388.010010,388.32999,90759
2026-03-09 15:30:00,TSLA,388.23001,388.35001,387.92001,388.10999,109489
2026-03-09 15:31:00,TSLA,388.12000,388.34000,387.88000,388.24500,137537
2026-03-09 15:32:00,TSLA,388.26501,388.29999,387.85001,387.93600,90542
2026-03-09 15:33:00,TSLA,387.89999,388,387.67001,387.83011,109958
2026-03-09 15:34:00,TSLA,387.85220,388.16000,387.56180,387.94501,125861
2026-03-09 15:35:00,TSLA,387.95001,388.059998,387.67999,388.059906,89168
2026-03-09 15:36:00,TSLA,388.035004,388.10001,387.5,387.95001,125980
2026-03-09 15:37:00,TSLA,387.92499,388.079987,387.63000,387.95999,118254
2026-03-09 15:38:00,TSLA,388.049988,388.47000,387.95999,388.26001,152723
2026-03-09 15:39:00,TSLA,388.31000,388.39999,388.040009,388.35999,100694
2026-03-09 15:40:00,TSLA,388.31000,388.31000,387.94000,388.059998,105557
2026-03-09 15:41:00,TSLA,388.10001,388.10001,387.5,387.62000,128803
2026-03-09 15:42:00,TSLA,387.60999,387.61661,387.26001,387.35501,121640
2026-03-09 15:43:00,TSLA,387.35999,387.76001,387.17999,387.52011,98123
2026-03-09 15:44:00,TSLA,387.51559,387.67001,387.34000,387.49500,66833
2026-03-09 15:45:00,TSLA,387.51501,388.29001,387.32001,388.28989,107242
2026-03-09 15:46:00,TSLA,388.25009,388.42999,387.92001,388.019989,140453
2026-03-09 15:47:00,TSLA,388.029999,388.13501,387.72000,388.075012,72154
2026-03-09 15:48:00,TSLA,388.049988,388.32001,387.87000,388.20511,78634
2026-03-09 15:49:00,TSLA,388.20999,388.54999,388.14001,388.41010,124003
2026-03-09 15:50:00,TSLA,388.46021,388.78000,388.35999,388.65829,144999
2026-03-09 15:51:00,TSLA,388.65500,388.82001,388.41000,388.75,116330
2026-03-09 15:52:00,TSLA,388.76080,388.89001,388.60999,388.82999,91581
2026-03-09 15:53:00,TSLA,388.81000,389.55649,388.77261,389.53439,205174
2026-03-09 15:54:00,TSLA,389.54001,389.79001,389.45999,389.50009,160552
2026-03-09 15:55:00,TSLA,389.5,389.64001,389.28000,389.61499,120864
2026-03-09 15:56:00,TSLA,389.60999,389.78000,389.41000,389.49500,113142
2026-03-09 15:57:00,TSLA,389.47009,389.95001,389.47009,389.81000,114927
2026-03-09 15:58:00,TSLA,389.79999,389.85001,389.32001,389.34000,125632
2026-03-09 15:59:00,TSLA,389.35001,389.67999,389.10889,389.56500,144540
2026-03-09 16:00:00,TSLA,389.57999,389.63000,389.13260,389.26001,103238
2026-03-09 16:01:00,TSLA,389.31000,389.63000,389.17001,389.42999,79188
2026-03-09 16:02:00,TSLA,389.45911,389.56989,389.22000,389.34000,69446
2026-03-09 16:03:00,TSLA,389.35049,390.010010,389.29999,389.84000,222087
2026-03-09 16:04:00,TSLA,389.82999,389.88940,389.54001,389.75610,122649
2026-03-09 16:05:00,TSLA,389.77811,389.77811,389.39999,389.66501,105866
2026-03-09 16:06:00,TSLA,389.66000,389.85001,389.35001,389.42999,111729
2026-03-09 16:07:00,TSLA,389.45999,389.73999,389.39001,389.47009,66770
2026-03-09 16:08:00,TSLA,389.47241,389.52991,389.34000,389.35999,95439
2026-03-09 16:09:00,TSLA,389.34000,389.42001,389.16000,389.23001,105499
2026-03-09 16:10:00,TSLA,389.22000,389.22000,388.72000,388.76999,194677
2026-03-09 16:11:00,TSLA,388.76999,388.94000,388.57999,388.63000,174323
2026-03-09 16:12:00,TSLA,388.64401,389.26001,388.51999,389.25919,161219
2026-03-09 16:13:00,TSLA,389.25,389.41000,388.88010,388.94000,93002
2026-03-09 16:14:00,TSLA,388.92999,389.12091,388.73999,389.10001,96066
2026-03-09 16:15:00,TSLA,389.076904,389.18170,388.70001,388.82001,83459
2026-03-09 16:16:00,TSLA,388.79340,389.070007,388.68500,388.92499,70900
2026-03-09 16:17:00,TSLA,388.91000,389,388.67999,388.72000,75477
2026-03-09 16:18:00,TSLA,388.75,389.010010,388.75,388.83499,61476
2026-03-09 16:19:00,TSLA,388.82999,389.029999,388.75,388.79440,68200
2026-03-09 16:20:00,TSLA,388.81500,389.19000,388.61130,388.61130,126709
2026-03-09 16:21:00,TSLA,388.62000,388.67819,388.20001,388.55389,135310
2026-03-09 16:22:00,TSLA,388.56000,388.66000,388.20999,388.41501,89917
2026-03-09 16:23:00,TSLA,388.42999,389.19000,388.41501,389.16501,183252
2026-03-09 16:24:00,TSLA,389.14999,389.19000,388.79001,389.054993,92434
2026-03-09 16:25:00,TSLA,389.075012,389.44000,389.045013,389.41501,117625
2026-03-09 16:26:00,TSLA,389.42001,390.81000,389.29010,390.81000,266366
2026-03-09 16:27:00,TSLA,390.81271,390.85001,390.47000,390.70001,157520
2026-03-09 16:28:00,TSLA,390.69000,390.89001,390.45999,390.51001,142299
2026-03-09 16:29:00,TSLA,390.51929,390.51999,389.96500,390.10001,130872
2026-03-09 16:30:00,TSLA,390.16000,390.28000,389.31500,389.37009,153346
2026-03-09 16:31:00,TSLA,389.37000,389.76001,389.32999,389.43951,95020
2026-03-09 16:32:00,TSLA,389.42001,389.62000,389.23001,389.45010,93130
2026-03-09 16:33:00,TSLA,389.48199,389.85001,389.37131,389.82999,105169
2026-03-09 16:34:00,TSLA,389.85001,390.12000,389.61499,390.059998,103882
2026-03-09 16:35:00,TSLA,390.089996,390.35001,390,390.29999,114459
2026-03-09 16:36:00,TSLA,390.31000,390.70880,390.13000,390.49411,133141
2026-03-09 16:37:00,TSLA,390.48001,390.51990,389.98999,390.040009,113932
2026-03-09 16:38:00,TSLA,390.049988,390.049988,389.71011,389.89011,91557
2026-03-09 16:39:00,TSLA,389.94000,390.32001,389.87000,390.069489,94032
2026-03-09 16:40:00,TSLA,390.10001,390.10001,389.78000,389.97501,107798
2026-03-09 16:41:00,TSLA,390,390.18170,389.93500,390.095001,92556
2026-03-09 16:42:00,TSLA,390.10001,390.23001,389.94009,390.089996,84416
2026-03-09 16:43:00,TSLA,390.14990,390.88000,390.010010,390.70001,151910
2026-03-09 16:44:00,TSLA,390.70999,390.73001,390.37000,390.64999,91807
2026-03-09 16:45:00,TSLA,390.69000,390.73999,390.42999,390.44000,72103
2026-03-09 16:46:00,TSLA,390.42001,390.88000,390.25,390.81500,88248
2026-03-09 16:47:00,TSLA,390.81500,390.98999,390.77499,390.94501,351795
2026-03-09 16:48:00,TSLA,390.94501,390.95001,390.45001,390.60049,123934
2026-03-09 16:49:00,TSLA,390.57999,390.62991,390.35999,390.40500,72331
2026-03-09 16:50:00,TSLA,390.39999,390.54999,390.070007,390.31500,117617
2026-03-09 16:51:00,TSLA,390.32501,390.67999,390.22000,390.57001,81395
2026-03-09 16:52:00,TSLA,390.51999,390.67999,390.42001,390.65170,75432
2026-03-09 16:53:00,TSLA,390.63000,390.63000,390.41000,390.44989,69516
2026-03-09 16:54:00,TSLA,390.45001,390.51999,390.17001,390.29999,69366
2026-03-09 16:55:00,TSLA,390.26999,390.26999,389.85001,390.20001,118326
2026-03-09 16:56:00,TSLA,390.22000,390.57001,390.090607,390.46909,89740
2026-03-09 16:57:00,TSLA,390.46500,390.57999,390.049988,390.095001,104593
2026-03-09 16:58:00,TSLA,390.10101,390.36560,389.94000,389.95999,87351
2026-03-09 16:59:00,TSLA,389.95010,390.17999,389.89999,390.049988,65697
2026-03-09 17:00:00,TSLA,390.070007,390.42999,389.73999,390.35501,131590
2026-03-09 17:01:00,TSLA,390.37000,390.51501,390.26001,390.5,91426
2026-03-09 17:02:00,TSLA,390.5,390.63000,389.98001,390.040009,131421
2026-03-09 17:03:00,TSLA,390.059998,390.13000,389.70999,389.82010,118076
2026-03-09 17:04:00,TSLA,389.85001,390.17999,389.76001,390.079987,109756
2026-03-09 17:05:00,TSLA,390.089996,390.26001,389.79001,389.81000,80705
2026-03-09 17:06:00,TSLA,389.75,390.14001,389.64999,389.82999,111024
2026-03-09 17:07:00,TSLA,389.82001,389.84000,389.29999,389.47501,105242
2026-03-09 17:08:00,TSLA,389.45001,389.86951,389.35999,389.72000,92046
2026-03-09 17:09:00,TSLA,389.70511,390.029999,389.67001,389.92999,72667
2026-03-09 17:10:00,TSLA,389.94000,390.13000,389.79999,389.93991,80791
2026-03-09 17:11:00,TSLA,389.89999,390.39999,389.89511,390.23499,109097
2026-03-09 17:12:00,TSLA,390.22501,390.28000,389.96799,390.16000,104273
2026-03-09 17:13:00,TSLA,390.17990,390.39999,390.010010,390.089996,96245
2026-03-09 17:14:00,TSLA,390.079987,390.26001,389.92001,390.17999,60494
2026-03-09 17:15:00,TSLA,390.19000,390.20999,389.95999,389.95999,55614
2026-03-09 17:16:00,TSLA,389.99500,390.040009,389.72000,389.72000,74075
2026-03-09 17:17:00,TSLA,389.76001,390.019897,389.67999,389.85559,74786
2026-03-09 17:18:00,TSLA,389.85001,390.029999,389.66000,389.67499,119238
2026-03-09 17:19:00,TSLA,389.67999,389.69501,389.34000,389.52011,92658
2026-03-09 17:20:00,TSLA,389.51999,389.56000,389.049988,389.29999,119252
2026-03-09 17:21:00,TSLA,389.29001,389.42999,388.68500,388.78000,133033
2026-03-09 17:22:00,TSLA,388.79999,389.31000,388.76001,389.20999,117870
2026-03-09 17:23:00,TSLA,389.21500,389.32999,389,389.18359,58788
2026-03-09 17:24:00,TSLA,389.19000,389.35001,389.079987,389.19501,49825
2026-03-09 17:25:00,TSLA,389.14999,389.29001,388.89001,389.23499,69706
2026-03-09 17:26:00,TSLA,389.23499,389.28000,388.88000,389.010010,111632
2026-03-09 17:27:00,TSLA,389.000091553,389.13000,388.78091,388.99130,74971
2026-03-09 17:28:00,TSLA,388.98001,389.079987,388.82999,389,61030
2026-03-09 17:29:00,TSLA,389,389.21170,388.81000,389.010010,78266
2026-03-09 17:30:00,TSLA,389,389.38000,388.95001,389.32999,85311
2026-03-09 17:31:00,TSLA,389.31000,389.45001,389.059998,389.10999,107248
2026-03-09 17:32:00,TSLA,389.14859,389.34000,388.92001,389.10001,74916
2026-03-09 17:33:00,TSLA,389.10999,389.73499,389.010010,389.67001,96764
2026-03-09 17:34:00,TSLA,389.64499,389.88000,389.16000,389.26501,106463
2026-03-09 17:35:00,TSLA,389.25,389.81711,389.040009,389.66010,94734
2026-03-09 17:36:00,TSLA,389.64990,389.92999,389.58011,389.63000,82353
2026-03-09 17:37:00,TSLA,389.62000,389.63989,389.20001,389.33829,114580
2026-03-09 17:38:00,TSLA,389.31100,389.31100,388.67010,389.070007,159226
2026-03-09 17:39:00,TSLA,389.079987,389.35001,388.73999,388.97501,88685
2026-03-09 17:40:00,TSLA,388.94000,389.23990,388.82001,388.89001,76296
2026-03-09 17:41:00,TSLA,388.89001,389.084991,388.51001,389.029999,130644
2026-03-09 17:42:00,TSLA,389.045013,389.39999,388.92001,388.95999,79646
2026-03-09 17:43:00,TSLA,388.97000,389.16000,388.76999,388.90500,85326
2026-03-09 17:44:00,TSLA,388.85999,389.26999,388.85001,388.98499,62284
2026-03-09 17:45:00,TSLA,389.010010,389.29001,388.94000,389.20001,58133
2026-03-09 17:46:00,TSLA,389.20999,389.53000,389.020386,389.47501,67311
2026-03-09 17:47:00,TSLA,389.45001,389.64001,389.39001,389.60501,70208
2026-03-09 17:48:00,TSLA,389.59000,389.89001,389.56009,389.62000,94087
2026-03-09 17:49:00,TSLA,389.63000,389.76999,389.42001,389.56500,65795
2026-03-09 17:50:00,TSLA,389.56000,389.59000,389.17001,389.39999,67543
2026-03-09 17:51:00,TSLA,389.39001,389.67999,389.34000,389.65790,61496
2026-03-09 17:52:00,TSLA,389.65009,390.019989,389.64011,389.85999,112383
2026-03-09 17:53:00,TSLA,389.88000,390.010010,389.79999,389.92999,90452
2026-03-09 17:54:00,TSLA,389.91501,390.14999,389.87000,389.98999,80998
2026-03-09 17:55:00,TSLA,390.015015,390.099915,389.78000,389.81000,77333
2026-03-09 17:56:00,TSLA,389.79501,390.049896,389.66000,389.91501,66123
2026-03-09 17:57:00,TSLA,389.90509,390.015106,389.82001,389.97501,41523
2026-03-09 17:58:00,TSLA,389.95010,390.13000,389.875,390.079987,61963
2026-03-09 17:59:00,TSLA,390.075012,390.10999,389.87000,390.065002,48252
2026-03-09 18:00:00,TSLA,390.089996,390.48999,389.92001,390.23001,138294
2026-03-09 18:01:00,TSLA,390.24951,390.60999,390.13010,390.48499,95103
2026-03-09 18:02:00,TSLA,390.47000,390.48499,390.20999,390.25,78628
2026-03-09 18:03:00,TSLA,390.22000,390.23001,390.040009,390.16000,70595
2026-03-09 18:04:00,TSLA,390.14499,390.14999,389.66000,389.82999,116164
2026-03-09 18:05:00,TSLA,389.84000,390.25,389.70999,390.20999,97169
2026-03-09 18:06:00,TSLA,390.21500,390.54999,390.079987,390.13000,105081
2026-03-09 18:07:00,TSLA,390.10001,390.14999,389.98999,390.12000,57330
2026-03-09 18:08:00,TSLA,390.13000,390.16000,389.70001,390.10999,99311
2026-03-09 18:09:00,TSLA,390.12009,390.28000,389.85999,389.98679,61388
2026-03-09 18:10:00,TSLA,389.93500,390.17001,389.82169,390.17001,51169
2026-03-09 18:11:00,TSLA,390.17001,390.32001,390.10001,390.25,64598
2026-03-09 18:12:00,TSLA,390.25,390.82999,390,390.81000,105683
2026-03-09 18:13:00,TSLA,390.79999,390.85001,390.53000,390.63000,90859
2026-03-09 18:14:00,TSLA,390.63000,390.88501,390.58441,390.79001,98104
2026-03-09 18:15:00,TSLA,390.79001,390.89999,390.57501,390.60001,97614
2026-03-09 18:16:00,TSLA,390.57501,391.45999,390.37000,391.42999,195634
2026-03-09 18:17:00,TSLA,391.43121,391.43121,391.079987,391.35501,99298
2026-03-09 18:18:00,TSLA,391.35501,391.45999,391.25009,391.42499,73994
2026-03-09 18:19:00,TSLA,391.42499,391.54001,391.32999,391.45999,121323
2026-03-09 18:20:00,TSLA,391.42999,391.48999,391.34000,391.42999,68630
2026-03-09 18:21:00,TSLA,391.39999,391.70999,391.12000,391.14001,156244
2026-03-09 18:22:00,TSLA,391.14001,391.29999,390.88000,391.23499,96697
2026-03-09 18:23:00,TSLA,391.23999,391.76999,391.23999,391.54999,99676
2026-03-09 18:24:00,TSLA,391.53000,391.66000,391.42010,391.48499,67713
2026-03-09 18:25:00,TSLA,391.48499,391.58441,391.21509,391.48999,62111
2026-03-09 18:26:00,TSLA,391.53000,391.58661,391.29999,391.39999,65957
2026-03-09 18:27:00,TSLA,391.42999,391.48001,391.049988,391.049988,67603
2026-03-09 18:28:00,TSLA,391.033813,391.26001,390.97000,391.17499,73684
2026-03-09 18:29:00,TSLA,391.18469,391.37000,391.13000,391.29001,71038
2026-03-09 18:30:00,TSLA,391.26999,391.34000,391.079987,391.22000,60961
2026-03-09 18:31:00,TSLA,391.23001,391.33011,391.049988,391.30499,44954
2026-03-09 18:32:00,TSLA,391.33499,391.59000,391.25,391.56000,89352
2026-03-09 18:33:00,TSLA,391.53000,391.53290,391.071686,391.17090,60622
2026-03-09 18:34:00,TSLA,391.17001,392.17001,391.070007,392.17001,164755
2026-03-09 18:35:00,TSLA,392.16000,392.33499,391.84000,392.26999,172539
2026-03-09 18:36:00,TSLA,392.28000,392.37000,392.10001,392.20001,102684
2026-03-09 18:37:00,TSLA,392.21500,392.23001,391.92001,392.019989,96098
2026-03-09 18:38:00,TSLA,392.010010,392.125,391.98831,392.079987,60653
2026-03-09 18:39:00,TSLA,392.075012,392.36990,392.049988,392.33511,115451
2026-03-09 18:40:00,TSLA,392.35001,392.53000,392.17001,392.51501,112806
2026-03-09 18:41:00,TSLA,392.5,392.83990,392.35001,392.82001,134474
2026-03-09 18:42:00,TSLA,392.81000,393.059998,392.54999,392.85001,246927
2026-03-09 18:43:00,TSLA,392.85999,392.94000,392.42001,392.46069,129854
2026-03-09 18:44:00,TSLA,392.45999,392.54990,392.32999,392.48001,103090
2026-03-09 18:45:00,TSLA,392.45999,393.10001,392.38000,393.049988,143238
2026-03-09 18:46:00,TSLA,393.030090,393.35001,392.92001,393.32999,199278
2026-03-09 18:47:00,TSLA,393.32999,393.39999,393.16000,393.39990,97248
2026-03-09 18:48:00,TSLA,393.39001,393.73001,393.38501,393.50500,164780
2026-03-09 18:49:00,TSLA,393.50500,393.50500,393.12000,393.24500,112138
2026-03-09 18:50:00,TSLA,393.25,393.29999,392.94000,393.12561,112733
2026-03-09 18:51:00,TSLA,393.12000,393.25,392.85779,392.91000,100773
2026-03-09 18:52:00,TSLA,392.92499,392.99991,392.69000,392.85999,113739
2026-03-09 18:53:00,TSLA,392.84000,393.049988,392.78000,392.98001,78871
2026-03-09 18:54:00,TSLA,392.98001,393.040009,392.76999,392.82001,72999
2026-03-09 18:55:00,TSLA,392.82001,392.82001,392.35001,392.47000,161603
2026-03-09 18:56:00,TSLA,392.51001,392.67999,392.31000,392.39001,108471
2026-03-09 18:57:00,TSLA,392.39001,392.75,392.36630,392.61990,97983
2026-03-09 18:58:00,TSLA,392.61499,392.61499,392.26001,392.55301,91323
2026-03-09 18:59:00,TSLA,392.56500,392.58499,392.26999,392.38000,68465
2026-03-09 19:00:00,TSLA,392.35999,392.48001,392.13000,392.44501,97996
2026-03-09 19:01:00,TSLA,392.46991,392.67001,392.35001,392.41000,93950
2026-03-09 19:02:00,TSLA,392.42001,392.55389,392.23001,392.50171,94039
2026-03-09 19:03:00,TSLA,392.50500,392.51001,392.19000,392.20831,72204
2026-03-09 19:04:00,TSLA,392.20499,392.60001,392.070007,392.53000,116463
2026-03-09 19:05:00,TSLA,392.51999,392.63989,392.26001,392.26001,102183
2026-03-09 19:06:00,TSLA,392.25,392.55499,392.20999,392.47501,74782
2026-03-09 19:07:00,TSLA,392.48999,392.73520,392.36499,392.60001,90995
2026-03-09 19:08:00,TSLA,392.59000,392.73999,392.42001,392.63171,84743
2026-03-09 19:09:00,TSLA,392.62000,392.62000,391.98001,392.010010,160730
2026-03-09 19:10:00,TSLA,392.0050049,392.21991,391.70001,392.17001,144793
2026-03-09 19:11:00,TSLA,392.15509,392.60001,392.15509,392.48441,109216
